name,avgs,bpas,ratio
Hampus Hellqvist,48,7,1.09
Taiga Takaoka (高岡汰虎),41,7,1.068
Carter Bitz,24,7,1.064
Harry Niewand,17,7,1.063
Jingbin Li (李晶斌),40,7,1.104
Tiffany Soh (蘇明珠),35,7,1.065
Anatoly Kim,32,7,1.068
Max Hahnbück,49,7,1.089
Daniel Grabski,45,7,1.088
Lucas Wesche,49,7,1.104
Ali Farahani (علی فراهانی),30,7,1.076
Damir Zhanataev (Дамир Жанатаев),34,7,1.077
Jared Balassaitis,25,7,1.079
Ryan Minjun Cho,38,7,1.091
Javier Tovar Castro,57,7,1.076
Adrien Auvray Matyn,38,7,1.088
Tim Schädel,44,7,1.077
Jerónimo Ibarra Bernal,36,7,1.104
Cornelius Dieckmann,46,6,1.076
Bertie Longden,22,6,1.076
Ivans Gorbunovs,40,6,1.092
Julian David,53,6,1.09
Joaquin Abarca,26,6,1.082
Bruno Galati Paladino Cricelli,53,6,1.09
Yujie Rao (饶喻杰),36,6,1.084
Sebastian Werb,46,6,1.082
Eemil Lahti,49,6,1.077
Piotr Chodera,29,6,1.073
Maxim Ilin,51,6,1.096
Piotr Kogut,23,6,1.092
Silas Starling,33,6,1.091
Matthew Prestwich,39,6,1.079
John Edison Ubaldo (ᜇ᜔ᜌᜓ︀ᜈ᜔ ᜁᜇᜒᜐᜓ︀ᜈ᜔ ᜂᜊᜎ᜔ᜇᜓ︀),36,6,1.082
Will Callan,50,6,1.091
Ahmet Çınar Ablak,36,6,1.09
Philippe Lucien,35,6,1.072
Brayden Wroten,34,6,1.091
Agnes Maxelino,39,6,1.083
Theo Goluboff,37,6,1.072
Jake M. Hanson,26,6,1.083
Gianluca Placenti,33,6,1.096
Swastik Joshi,23,6,1.077
Justin Barker,23,6,1.077
Takayuki Ookusa (大艸尊之),55,6,1.083
Marek Padlewski,44,6,1.083
Santiago Ramírez Jiménez,28,6,1.091
Wong Chong Wen (黄崇文),61,6,1.091
Liam Uno Timour-Silveira,49,6,1.083
Aedan Bryant,47,6,1.096
Łukasz Dubicki,52,6,1.096
Hemang Sarkar,33,6,1.083
Aharon Campoli Tono,45,6,1.091
Edward Lin,43,6,1.082
Enrymar Cisneros,36,6,1.084
Szabolcs Szántai,42,6,1.072
Filip Hrnko,15,6,1.091
David Epstein,46,6,1.084
Andrew Tyberg,20,6,1.084
